0	768
1	0
2	0
3	0
4	0
5	0
6	0
7	1
8	1
9	0
10	1
11	7
12	6
13	23
14	24
15	36
16	79
17	106
18	171
19	151
20	135
21	221
22	242
23	159
24	263
25	367
26	296
27	153
28	259
29	363
30	413
31	285
32	506
33	846
34	664
35	500
36	1200
37	1282
38	499
39	860
40	1349
41	1003
42	854
43	753
44	1277
45	711
46	874
47	1244
48	1696
49	1017
50	1072
51	1780
52	1857
53	1339
54	1020
55	1735
56	2093
57	590
58	1690
59	2592
60	2481
61	1258
62	2257
63	3281
64	2071
65	1870
66	3162
67	4345
68	2564
69	3014
70	5637
71	7892
72	4403
73	6154
74	16209
75	20492
76	18388
77	24368
78	43339
79	33273
80	8396
81	26765
82	18895
83	6885
84	7637
85	8402
86	7523
87	2817
88	3559
89	4767
90	4484
91	1565
92	2409
93	3509
94	2848
95	1215
96	2221
97	2678
98	2922
99	4048
100	2708
101	2460
102	1064
103	979
104	1233
105	1341
106	593
107	596
108	955
109	864
110	301
111	543
112	703
113	511
114	256
115	361
116	497
117	270
118	170
119	307
120	299
121	167
122	141
123	248
124	229
125	96
126	138
127	199
128	171
129	86
130	102
131	183
132	113
133	63
134	110
135	119
136	71
137	69
138	115
139	127
140	58
141	67
142	103
143	94
144	52
145	55
146	78
147	77
148	42
149	64
150	93
151	71
152	41
153	80
154	107
155	55
156	37
157	68
158	103
159	61
160	58
161	92
162	104
163	38
164	69
165	97
166	87
167	31
168	79
169	81
170	67
171	30
172	71
173	90
174	72
175	35
176	86
177	95
178	56
179	53
180	77
181	92
182	19
183	82
184	82
185	68
186	20
187	82
188	91
189	69
190	29
191	73
192	106
193	34
194	47
195	72
196	73
197	30
198	50
199	66
200	69
201	12
202	71
203	66
204	41
205	22
206	69
207	57
208	48
209	32
210	55
211	62
212	25
213	43
214	60
215	55
216	17
217	30
218	49
219	54
220	11
221	47
222	43
223	40
224	15
225	39
226	38
227	25
228	28
229	39
230	50
231	16
232	31
233	43
234	36
235	23
236	39
237	56
238	56
239	30
240	52
241	64
242	42
243	15
244	64
245	49
246	20
247	27
248	39
249	54
250	53
251	30
252	8
253	3
254	1
255	0
